THỜI KHÓA BIỂU DỰ KIẾN KỲ 20251 - CẬP NHẬT NGÀY 12.09.2025,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Kỳ,Trường_Viện_Khoa,Mã_lớp,Mã_lớp_kèm,Mã_HP,Tên_HP,Tên_HP_Tiếng_Anh,Khối_lượng,Ghi_chú,Buổi_số,Thứ,Thời_gian,BĐ,KT,Kíp,Tuần,Phòng,Cần_TN,SLĐK,SL_Min,SL_Max,Trạng_thái,Loại_lớp,Đợt_mở,Mã_QL,TeachingType
20251,KGDQP,165824,165824,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 5-K70",5,6,0645-1105,0645,1105,Sáng,5,San KTX,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165824,165824,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 5-K70",6,7,0645-1105,0645,1105,Sáng,5,SanB13,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165824,165824,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 5-K70",7,2,0645-1105,0645,1105,Sáng,6,SanB13,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165824,165824,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 5-K70",8,5,0645-1105,0645,1105,Sáng,6,San KTX,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165824,165824,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 5-K70",9,7,0645-1105,0645,1105,Sáng,6,SanB7,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165824,165824,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 5-K70",10,3,0645-1105,0645,1105,Sáng,7,SanB7,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165824,165824,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 5-K70",11,4,0645-1105,0645,1105,Sáng,7,SanB13,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165824,165824,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 5-K70",12,6,0645-1105,0645,1105,Sáng,7,SanB13,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165825,165825,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 6-K70",1,2,0645-1105,0645,1105,Sáng,5,San KTX,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165825,165825,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 6-K70",2,3,1250-1710,1250,1710,Chiều,5,SanB13,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165825,165825,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 6-K70",3,4,0645-1105,0645,1105,Sáng,5,D3-501,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165825,165825,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 6-K70",4,5,0645-1105,0645,1105,Sáng,5,SanB13,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165825,165825,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 6-K70",5,6,0645-1105,0645,1105,Sáng,5,SanB7,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165825,165825,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 6-K70",6,7,0645-1105,0645,1105,Sáng,5,SanB13,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165825,165825,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 6-K70",7,3,1250-1710,1250,1710,Chiều,6,SanB13,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165825,165825,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 6-K70",8,5,0645-1105,0645,1105,Sáng,6,SanB7,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165825,165825,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 6-K70",9,7,0645-1105,0645,1105,Sáng,6,SanB7,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165825,165825,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 6-K70",10,3,0645-1105,0645,1105,Sáng,7,San KTX,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165825,165825,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 6-K70",11,4,0645-1105,0645,1105,Sáng,7,SanB13,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165825,165825,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 6-K70",12,6,0645-1105,0645,1105,Sáng,7,SanB13,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165831,165831,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 7-K70",1,2,0645-1105,0645,1105,Sáng,5,San KTX,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165831,165831,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 7-K70",2,4,0645-1105,0645,1105,Sáng,5,SanB13,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165831,165831,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 7-K70",3,4,1250-1710,1250,1710,Chiều,5,D3-401,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165831,165831,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 7-K70",4,5,0645-1105,0645,1105,Sáng,5,San KTX,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165831,165831,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 7-K70",5,6,0645-1105,0645,1105,Sáng,5,SanB13,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165831,165831,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 7-K70",6,2,1250-1710,1250,1710,Chiều,6,SanB7,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165831,165831,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 7-K70",7,5,0645-1105,0645,1105,Sáng,6,SanB13,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165831,165831,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 7-K70",8,7,1250-1710,1250,1710,Chiều,6,SanB7,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165831,165831,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 7-K70",9,2,0645-1105,0645,1105,Sáng,7,SanB13,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165831,165831,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 7-K70",10,4,0645-1105,0645,1105,Sáng,7,SanB7,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165831,165831,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 7-K70",11,5,0645-1105,0645,1105,Sáng,7,SanB13,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165831,165831,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 7-K70",12,6,0645-1105,0645,1105,Sáng,7,San KTX,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165832,165832,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 8-K70",1,2,0645-1105,0645,1105,Sáng,5,San KTX,NULL,73,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165832,165832,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 8-K70",2,4,0645-1105,0645,1105,Sáng,5,SanB13,NULL,73,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165832,165832,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 8-K70",3,4,1250-1710,1250,1710,Chiều,5,D3-401,NULL,73,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165832,165832,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 8-K70",4,5,0645-1105,0645,1105,Sáng,5,SanB7,NULL,73,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165832,165832,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 8-K70",5,6,0645-1105,0645,1105,Sáng,5,SanB13,NULL,73,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165832,165832,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 8-K70",6,3,1250-1710,1250,1710,Chiều,6,SanB7,NULL,73,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165832,165832,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 8-K70",7,6,0645-1105,0645,1105,Sáng,6,SanB13,NULL,73,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165832,165832,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 8-K70",8,7,1250-1710,1250,1710,Chiều,6,SanB7,NULL,73,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165832,165832,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 8-K70",9,2,0645-1105,0645,1105,Sáng,7,SanB13,NULL,73,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165832,165832,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 8-K70",10,4,0645-1105,0645,1105,Sáng,7,San KTX,NULL,73,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165832,165832,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 8-K70",11,5,0645-1105,0645,1105,Sáng,7,SanB13,NULL,73,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165832,165832,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 8-K70",12,6,0645-1105,0645,1105,Sáng,7,San KTX,NULL,73,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165838,165838,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 9-K70",1,2,0645-1105,0645,1105,Sáng,5,SanB13,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165838,165838,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 9-K70",2,3,0645-1105,0645,1105,Sáng,5,San KTX,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165838,165838,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 9-K70",3,5,0645-1105,0645,1105,Sáng,5,D3-501,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165838,165838,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 9-K70",4,5,1250-1710,1250,1710,Chiều,5,SanB13,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165838,165838,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 9-K70",5,6,1250-1710,1250,1710,Chiều,5,SanB13,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165838,165838,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 9-K70",6,2,0645-1105,0645,1105,Sáng,6,SanB7,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165838,165838,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 9-K70",7,3,0645-1105,0645,1105,Sáng,6,SanB7,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165838,165838,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 9-K70",8,6,1250-1710,1250,1710,Chiều,6,SanB13,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165838,165838,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 9-K70",9,2,0645-1105,0645,1105,Sáng,7,SanB7,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165838,165838,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 9-K70",10,3,0645-1105,0645,1105,Sáng,7,SanB13,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165838,165838,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 9-K70",11,5,0645-1105,0645,1105,Sáng,7,SanB7,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165838,165838,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 9-K70",12,6,0645-1105,0645,1105,Sáng,7,San KTX,NULL,74,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165839,165839,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 10-K70",1,2,0645-1105,0645,1105,Sáng,5,SanB13,NULL,69,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165839,165839,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 10-K70",2,3,0645-1105,0645,1105,Sáng,5,San KTX,NULL,69,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165839,165839,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 10-K70",3,5,0645-1105,0645,1105,Sáng,5,D3-501,NULL,69,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165839,165839,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 10-K70",4,5,1250-1710,1250,1710,Chiều,5,SanB13,NULL,69,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165839,165839,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 10-K70",5,6,1250-1710,1250,1710,Chiều,5,SanB13,NULL,69,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165839,165839,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 10-K70",6,3,0645-1105,0645,1105,Sáng,6,San KTX,NULL,69,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165839,165839,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 10-K70",7,4,0645-1105,0645,1105,Sáng,6,SanB7,NULL,69,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165839,165839,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 10-K70",8,5,1250-1710,1250,1710,Chiều,6,SanB13,NULL,69,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165839,165839,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 10-K70",9,2,0645-1105,0645,1105,Sáng,7,San KTX,NULL,69,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165839,165839,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 10-K70",10,3,0645-1105,0645,1105,Sáng,7,SanB13,NULL,69,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165839,165839,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 10-K70",11,5,0645-1105,0645,1105,Sáng,7,San KTX,NULL,69,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165839,165839,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T5,6,7 - Nhóm 10-K70",12,6,0645-1105,0645,1105,Sáng,7,SanB7,NULL,69,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165845,165845,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T8,9,10 - Nhóm 1-K70",1,3,0645-1105,0645,1105,Sáng,8,D3-301,NULL,64,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165845,165845,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T8,9,10 - Nhóm 1-K70",2,3,1250-1710,1250,1710,Chiều,8,SanB7,NULL,64,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165845,165845,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T8,9,10 - Nhóm 1-K70",3,4,1250-1710,1250,1710,Chiều,8,SanB13,NULL,64,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165845,165845,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T8,9,10 - Nhóm 1-K70",4,6,1250-1710,1250,1710,Chiều,8,San KTX,NULL,64,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165845,165845,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T8,9,10 - Nhóm 1-K70",5,7,1250-1710,1250,1710,Chiều,8,SanB13,NULL,64,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165845,165845,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T8,9,10 - Nhóm 1-K70",6,2,1250-1710,1250,1710,Chiều,9,SanB13,NULL,64,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165845,165845,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T8,9,10 - Nhóm 1-K70",7,3,1250-1710,1250,1710,Chiều,9,San KTX,NULL,64,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165845,165845,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T8,9,10 - Nhóm 1-K70",8,4,1250-1710,1250,1710,Chiều,9,SanB13,NULL,64,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165845,165845,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T8,9,10 - Nhóm 1-K70",9,7,1250-1710,1250,1710,Chiều,9,SanB13,NULL,64,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165845,165845,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T8,9,10 - Nhóm 1-K70",10,3,1250-1710,1250,1710,Chiều,10,San KTX,NULL,64,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165845,165845,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T8,9,10 - Nhóm 1-K70",11,4,1250-1710,1250,1710,Chiều,10,SanB13,NULL,64,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165845,165845,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T8,9,10 - Nhóm 1-K70",12,5,1250-1710,1250,1710,Chiều,10,San KTX,NULL,64,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165846,165846,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T8,9,10 - Nhóm 2-K70",1,3,0645-1105,0645,1105,Sáng,8,D3-301,NULL,69,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165846,165846,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T8,9,10 - Nhóm 2-K70",2,3,1250-1710,1250,1710,Chiều,8,San KTX,NULL,69,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165846,165846,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T8,9,10 - Nhóm 2-K70",3,4,1250-1710,1250,1710,Chiều,8,SanB13,NULL,69,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165846,165846,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T8,9,10 - Nhóm 2-K70",4,6,1250-1710,1250,1710,Chiều,8,SanB7,NULL,69,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165846,165846,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T8,9,10 - Nhóm 2-K70",5,7,1250-1710,1250,1710,Chiều,8,SanB13,NULL,69,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,KGDQP,165846,165846,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T8,9,10 - Nhóm 2-K70",6,2,1250-1710,1250,1710,Chiều,9,SanB13,NULL,69,NULL,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
