THỜI KHÓA BIỂU DỰ KIẾN KỲ 20252 - CẬP NHẬT NGÀY 23.02.2026,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Kỳ,Trường_Viện_Khoa,Mã_lớp,Mã_lớp_kèm,Mã_HP,Tên_HP,Tên_HP_Tiếng_Anh,Khối_lượng,Ghi_chú,Buổi_số,Thứ,Thời_gian,BĐ,KT,Kíp,Tuần,Phòng,Cần_TN,SLĐK,SL_Max,Trạng_thái,Loại_lớp,Đợt_mở,Mã_QL,TeachingType
20252,KGDQP,167589,167589,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 4-K70",10,3,1250-1710,1250,1710,Chiều,42,SanB13,NULL,76,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167589,167589,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 4-K70",11,4,1250-1710,1250,1710,Chiều,42,SanB7,NULL,76,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167589,167589,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 4-K70",12,5,1250-1710,1250,1710,Chiều,42,SanB13,NULL,76,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167595,167595,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 5-K70",1,2,0645-1105,0645,1105,Sáng,40,SanB7,NULL,75,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167595,167595,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 5-K70",2,3,1250-1710,1250,1710,Chiều,40,SanB13,NULL,75,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167595,167595,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 5-K70",3,4,0645-1105,0645,1105,Sáng,40,D3-5-501,NULL,75,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167595,167595,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 5-K70",4,5,0645-1105,0645,1105,Sáng,40,SanB13,NULL,75,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167595,167595,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 5-K70",5,6,0645-1105,0645,1105,Sáng,40,San KTX,NULL,75,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167595,167595,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 5-K70",6,7,0645-1105,0645,1105,Sáng,40,SanB13,NULL,75,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167595,167595,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 5-K70",7,2,0645-1105,0645,1105,Sáng,41,SanB13,NULL,75,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167595,167595,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 5-K70",8,5,0645-1105,0645,1105,Sáng,41,San KTX,NULL,75,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167595,167595,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 5-K70",9,7,0645-1105,0645,1105,Sáng,41,SanB7,NULL,75,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167595,167595,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 5-K70",10,3,0645-1105,0645,1105,Sáng,42,SanB7,NULL,75,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167595,167595,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 5-K70",11,4,0645-1105,0645,1105,Sáng,42,SanB13,NULL,75,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167595,167595,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 5-K70",12,6,0645-1105,0645,1105,Sáng,42,SanB13,NULL,75,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167596,167596,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 6-K70",1,2,0645-1105,0645,1105,Sáng,40,San KTX,NULL,76,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167596,167596,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 6-K70",2,3,1250-1710,1250,1710,Chiều,40,SanB13,NULL,76,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167596,167596,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 6-K70",3,4,0645-1105,0645,1105,Sáng,40,D3-5-501,NULL,76,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167596,167596,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 6-K70",4,5,0645-1105,0645,1105,Sáng,40,SanB13,NULL,76,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167596,167596,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 6-K70",5,6,0645-1105,0645,1105,Sáng,40,SanB7,NULL,76,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167596,167596,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 6-K70",6,7,0645-1105,0645,1105,Sáng,40,SanB13,NULL,76,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167596,167596,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 6-K70",7,3,1250-1710,1250,1710,Chiều,41,SanB13,NULL,76,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167596,167596,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 6-K70",8,5,0645-1105,0645,1105,Sáng,41,SanB7,NULL,76,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167596,167596,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 6-K70",9,7,0645-1105,0645,1105,Sáng,41,San KTX,NULL,76,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167596,167596,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 6-K70",10,3,0645-1105,0645,1105,Sáng,42,San KTX,NULL,76,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167596,167596,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 6-K70",11,4,0645-1105,0645,1105,Sáng,42,SanB13,NULL,76,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,167596,167596,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 6-K70",12,6,0645-1105,0645,1105,Sáng,42,SanB13,NULL,76,75,Kết thúc ĐK,TH,AB,CT CHUẨN,
20252,KGDQP,760138,760138,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),DH-BK-KTĐK&TĐH01-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,60,Kết thúc ĐK,LT+BT,AB,VLVH,
20252,KGDQP,760924,760924,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),DH-BK-QTKD01-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,41,Kết thúc ĐK,LT+BT,AB,VLVH,
20252,KGDQP,760932,760932,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),DH-BK-QTKD02-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,46,Kết thúc ĐK,LT+BT,AB,VLVH,
20252,KGDQP,761159,761159,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),DH-CTHN-CoĐT01-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,33,Kết thúc ĐK,LT+BT,AB,VLVH,
20252,KGDQP,766840,766840,MIL1240,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),Dành cho SV học lại - SV liên hệ khoa GDQP,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,9,10,Kết thúc ĐK,ĐA,AB,CT CHUẨN,
20252,KGDQP,167602,167602,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 7-K70",1,3,1250-1710,1250,1710,Chiều,40,San KTX,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167602,167602,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 7-K70",2,4,0645-1105,0645,1105,Sáng,40,SanB13,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167602,167602,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 7-K70",3,4,1250-1710,1250,1710,Chiều,40,D3-5-401,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167602,167602,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 7-K70",4,5,0645-1105,0645,1105,Sáng,40,San KTX,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167602,167602,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 7-K70",5,6,0645-1105,0645,1105,Sáng,40,SanB13,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167602,167602,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 7-K70",6,2,1250-1710,1250,1710,Chiều,41,SanB7,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167602,167602,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 7-K70",7,5,0645-1105,0645,1105,Sáng,41,SanB13,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167602,167602,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 7-K70",8,7,1250-1710,1250,1710,Chiều,41,SanB7,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167602,167602,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 7-K70",9,2,0645-1105,0645,1105,Sáng,42,SanB13,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167602,167602,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 7-K70",10,4,0645-1105,0645,1105,Sáng,42,SanB7,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167602,167602,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 7-K70",11,5,0645-1105,0645,1105,Sáng,42,SanB13,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167602,167602,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 7-K70",12,6,0645-1105,0645,1105,Sáng,42,SanB7,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167603,167603,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 8-K70",1,3,1250-1710,1250,1710,Chiều,40,San KTX,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167603,167603,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 8-K70",2,4,0645-1105,0645,1105,Sáng,40,SanB13,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167603,167603,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 8-K70",3,4,1250-1710,1250,1710,Chiều,40,D3-5-401,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167603,167603,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 8-K70",4,5,0645-1105,0645,1105,Sáng,40,SanB7,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167603,167603,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 8-K70",5,6,0645-1105,0645,1105,Sáng,40,SanB13,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167603,167603,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 8-K70",6,3,1250-1710,1250,1710,Chiều,41,SanB7,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167603,167603,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 8-K70",7,6,0645-1105,0645,1105,Sáng,41,SanB13,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167603,167603,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 8-K70",8,7,1250-1710,1250,1710,Chiều,41,San KTX,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167603,167603,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 8-K70",9,2,0645-1105,0645,1105,Sáng,42,SanB13,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167603,167603,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 8-K70",10,4,0645-1105,0645,1105,Sáng,42,San KTX,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167603,167603,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 8-K70",11,5,0645-1105,0645,1105,Sáng,42,SanB13,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167603,167603,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 8-K70",12,6,0645-1105,0645,1105,Sáng,42,San KTX,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167609,167609,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 9-K70",1,2,0645-1105,0645,1105,Sáng,40,SanB13,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167609,167609,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 9-K70",2,3,0645-1105,0645,1105,Sáng,40,SanB7,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167609,167609,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 9-K70",3,5,0645-1105,0645,1105,Sáng,40,D3-5-501,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167609,167609,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 9-K70",4,5,1250-1710,1250,1710,Chiều,40,SanB13,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167609,167609,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 9-K70",5,6,1250-1710,1250,1710,Chiều,40,SanB13,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167609,167609,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 9-K70",6,2,0645-1105,0645,1105,Sáng,41,SanB7,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167609,167609,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 9-K70",7,3,0645-1105,0645,1105,Sáng,41,SanB7,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167609,167609,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 9-K70",8,6,1250-1710,1250,1710,Chiều,41,SanB13,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167609,167609,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 9-K70",9,2,0645-1105,0645,1105,Sáng,42,SanB7,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167609,167609,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 9-K70",10,3,0645-1105,0645,1105,Sáng,42,SanB13,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167609,167609,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 9-K70",11,5,0645-1105,0645,1105,Sáng,42,SanB7,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167609,167609,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 9-K70",12,6,0645-1105,0645,1105,Sáng,42,San KTX,NULL,69,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167610,167610,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 10-K70",1,2,0645-1105,0645,1105,Sáng,40,SanB13,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167610,167610,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 10-K70",2,3,0645-1105,0645,1105,Sáng,40,San KTX,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167610,167610,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 10-K70",3,5,0645-1105,0645,1105,Sáng,40,D3-5-501,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167610,167610,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 10-K70",4,5,1250-1710,1250,1710,Chiều,40,SanB13,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167610,167610,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 10-K70",5,6,1250-1710,1250,1710,Chiều,40,SanB13,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167610,167610,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 10-K70",6,3,0645-1105,0645,1105,Sáng,41,San KTX,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167610,167610,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 10-K70",7,4,0645-1105,0645,1105,Sáng,41,SanB7,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167610,167610,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 10-K70",8,5,1250-1710,1250,1710,Chiều,41,SanB13,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167610,167610,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 10-K70",9,2,0645-1105,0645,1105,Sáng,42,San KTX,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167610,167610,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 10-K70",10,3,0645-1105,0645,1105,Sáng,42,SanB13,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167610,167610,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 10-K70",11,5,0645-1105,0645,1105,Sáng,42,San KTX,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,KGDQP,167610,167610,MIL1240Q,Kỹ thuật chiến đấu bộ binh và chiến thuật,Infantry combat techniques and tactics,0(0-0-4-8),"T40,41,42 - Nhóm 10-K70",12,6,0645-1105,0645,1105,Sáng,42,San KTX,NULL,68,75,Kết thúc ĐK,TH,AB,SIE,
20252,TVL,166929,166929,MS1401,Ảnh kỹ thuật số,Digital Photography,2(2-1-0-4),KT in-K70C,1,5,1505-1730,4,6,Chiều,"25-36,40-43",D3-402,NULL,32,65,Điều chỉnh ĐK,LT+BT,AB,CT CHUẨN,
20252,TVL,166930,166930,MS1402,Lý thuyết phục chế màu,Theory of Color Reproduction,3(3-1-0-6),KT in-K70C,1,4,1410-1730,3,6,Chiều,"25-36,40-43",D3-405,NULL,37,70,Điều chỉnh ĐK,LT+BT,AB,CT CHUẨN,
20252,TVL,170554,170554,MS2210,Điện tử số và tương tự,Digital and Analog Electronics,3(2-1-1-6),Vi điện tử-K69S,1,6,0645-0910,1,3,Sáng,"25-32,34-42",D8-408,TN,57,60,Điều chỉnh ĐK,LT+BT,AB,CT CHUẨN,
20252,TVL,170555,170555,MS2210,Điện tử số và tương tự,Digital and Analog Electronics,3(2-1-1-6),Vi điện tử-K69S,1,6,0920-1145,4,6,Sáng,"25-32,34-42",D8-408,TN,66,60,Điều chỉnh ĐK,LT+BT,AB,CT CHUẨN,
20252,TVL,170556,170556,MS2210,Điện tử số và tương tự,Digital and Analog Electronics,3(2-1-1-6),Vi điện tử-K69S,1,5,0920-1145,4,6,Sáng,"25-32,34-42",D8-408,TN,66,60,Điều chỉnh ĐK,LT+BT,AB,CT CHUẨN,
20252,TVL,764138,764138,MS2210,Điện tử số và tương tự,Digital and Analog Electronics,3(2-1-1-6),ĐTSTT 1,1,2,1315-1730,2,6,Chiều,34,C10B-403,NULL,20,20,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TVL,764138,764138,MS2210,Điện tử số và tương tự,Digital and Analog Electronics,3(2-1-1-6),ĐTSTT 1,2,3,1315-1730,2,6,Chiều,34,C10B-403,NULL,20,20,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TVL,764138,764138,MS2210,Điện tử số và tương tự,Digital and Analog Electronics,3(2-1-1-6),ĐTSTT 1,3,4,1315-1730,2,6,Chiều,34,C10B-403,NULL,20,20,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TVL,764139,764139,MS2210,Điện tử số và tương tự,Digital and Analog Electronics,3(2-1-1-6),ĐTSTT 2,1,5,1315-1730,2,6,Chiều,34,C10B-403,NULL,23,20,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TVL,764139,764139,MS2210,Điện tử số và tương tự,Digital and Analog Electronics,3(2-1-1-6),ĐTSTT 2,2,6,1315-1730,2,6,Chiều,34,C10B-403,NULL,23,20,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TVL,764139,764139,MS2210,Điện tử số và tương tự,Digital and Analog Electronics,3(2-1-1-6),ĐTSTT 2,3,2,1315-1730,2,6,Chiều,35,C10B-403,NULL,23,20,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
